Time,Open,High,Low,Close,Tick Volume
1448272800,6.43183,6.43438,6.42493,6.42924,1354
1448276400,6.42914,6.42979,6.42514,6.4267199999999995,857
1448280000,6.4267199999999995,6.43054,6.42647,6.43029,447
1448283600,6.43009,6.43109,6.4291,6.4291,553
1448287200,6.4291,6.42918,6.42606,6.42858,539
1448290800,6.42858,6.43263,6.42813,6.42868,714
1448294400,6.42868,6.43023,6.42833,6.42844,681
1448298000,6.42845,6.43333,6.42845,6.43331,850
1448301600,6.43315,6.43365,6.43132,6.43213,591
1448305200,6.43213,6.43392,6.43144,6.432,381
1448308800,6.43199,6.43201,6.42899,6.43,248
1448312400,6.43018,6.43053,6.42635,6.42976,502
1448316000,6.42975,6.43126,6.42966,6.43041,151
1448319600,6.43041,6.43184,6.42645,6.42645,217
1448323200,6.42617,6.43064,6.42555,6.43033,385
1448326800,6.43018,6.43071,6.42961,6.43018,90
1448330400,6.43018,6.43228,6.42968,6.43101,1011
1448334000,6.43109,6.43271,6.42731,6.42907,1069
1448337600,6.42906,6.42938,6.42752,6.42913,838
1448341200,6.42912,6.43006,6.42796,6.42825,555
1448344800,6.42825,6.42857,6.42638,6.42786,648
1448348400,6.42786,6.4286,6.42717,6.42832,329
1448352000,6.42832,6.43056,6.42802,6.4284,1134
1448355600,6.4284,6.42847,6.42197,6.42684,1999
1448359200,6.42684,6.42954,6.42565,6.42901,789
1448362800,6.42909,6.4315,6.42842,6.43078,695
1448366400,6.43078,6.43182,6.42881,6.4311,640
1448370000,6.431,6.4311,6.43021,6.43057,355
1448373600,6.43076,6.43152,6.42847,6.42852,367
1448377200,6.42856,6.4296,6.4274000000000004,6.42884,416
1448380800,6.42885,6.43027,6.4284,6.42859,536
1448384400,6.42857,6.4289,6.42656,6.42687,684
1448388000,6.42666,6.42795,6.42655,6.42691,299
1448391600,6.42691,6.4279399999999995,6.42601,6.42786,285
1448395200,6.42778,6.42833,6.42701,6.4275,259
1448398800,6.42748,6.42788,6.42681,6.42783,265
1448402400,6.42755,6.42784,6.4261800000000004,6.42675,161
1448406000,6.42675,6.42739,6.4261099999999995,6.42622,143
1448409600,6.42625,6.42722,6.42595,6.42641,357
1448413200,6.42616,6.42732,6.4261099999999995,6.42636,2261
1448416800,6.42636,6.42823,6.42509,6.42576,1601
1448420400,6.42531,6.4269,6.42503,6.42667,1126
1448424000,6.42667,6.42725,6.42605,6.42617,530
1448427600,6.42622,6.42622,6.41789,6.41789,2144
1448431200,6.41798,6.41911,6.41483,6.41902,824
1448434800,6.41901,6.41926,6.4145199999999996,6.41894,907
1448438400,6.41897,6.42031,6.41567,6.41685,1444
1448442000,6.41688,6.42019,6.41687,6.41922,996
1448445600,6.41922,6.42101,6.41795,6.42079,1062
1448449200,6.42082,6.42297,6.42076,6.42132,670
1448452800,6.42132,6.42282,6.42071,6.42242,555
1448456400,6.42211,6.42537,6.42144,6.42416,1015
1448460000,6.42404,6.42458,6.42201,6.4233,658
1448463600,6.42329,6.42432,6.42281,6.42407,517
1448467200,6.42407,6.42747,6.42281,6.42649,1059
1448470800,6.42646,6.42807,6.42599,6.42742,1449
1448474400,6.42737,6.42757,6.42466,6.42515,740
1448478000,6.42515,6.42568,6.42452,6.42501,308
1448481600,6.42521,6.42548,6.42451,6.42495,215
1448485200,6.42471,6.42525,6.42441,6.42504,136
1448488800,6.42466,6.42504,6.42166,6.42204,287
1448492400,6.42166,6.42274,6.42166,6.42186,142
1448496000,6.42189,6.42194,6.42151,6.42181,54
1448499600,6.42181,6.42199,6.42036,6.42111,978
1448503200,6.42139,6.42149,6.41899,6.42017,721
1448506800,6.42017,6.42508,6.41989,6.42393,1014
1448510400,6.42393,6.42798,6.42323,6.42566,841
1448514000,6.42563,6.42707,6.42439,6.4258,757
1448517600,6.42591,6.42701,6.42551,6.42666,239
1448521200,6.42653,6.42666,6.42552,6.42581,305
1448524800,6.42604,6.42922,6.42604,6.42872,713
1448528400,6.42873,6.43234,6.42792,6.43023,1115
1448532000,6.43023,6.43289,6.42947,6.43058,772
1448535600,6.43058,6.43517,6.43058,6.43304,851
1448539200,6.43287,6.43583,6.43287,6.43451,652
1448542800,6.4346499999999995,6.43607,6.43263,6.43294,452
1448546400,6.43295,6.43306,6.43191,6.4328,914
1448550000,6.4327,6.43515,6.4327,6.4340399999999995,329
1448553600,6.43401,6.43456,6.43321,6.43371,266
1448557200,6.43381,6.43519,6.43381,6.43494,325
1448560800,6.43471,6.43841,6.43469,6.43782,1011
1448564400,6.43782,6.43906,6.43371,6.43429,534
1448568000,6.43419,6.43448,6.43341,6.43388,88
1448571600,6.43388,6.43448,6.43291,6.43351,219
1448575200,6.43313,6.43356,6.43265,6.43339,57
1448578800,6.43355,6.43431,6.43317,6.43341,42
1448582400,6.43331,6.43349,6.43294,6.43329,44
1448586000,6.43342,6.43428,6.43316,6.43349,1309
1448589600,6.43349,6.43398,6.43231,6.43308,711
1448593200,6.43359,6.44403,6.43291,6.43914,1961
1448596800,6.43914,6.44041,6.43735,6.43968,1097
1448600400,6.43969,6.44397,6.43969,6.44172,1072
1448604000,6.44166,6.44225,6.43872,6.43938,479
1448607600,6.43929,6.44282,6.43929,6.44238,475
1448611200,6.44239,6.44786,6.44187,6.44781,1161
1448614800,6.44784,6.45327,6.44598,6.45172,1951
1448618400,6.45172,6.45322,6.44799,6.45219,1386
1448622000,6.45219,6.45598,6.45171,6.45321,1465
1448625600,6.45313,6.45631,6.45178,6.4561399999999995,631
1448629200,6.45603,6.45794,6.45399,6.45443,596
1448632800,6.45443,6.45509,6.45225,6.45352,597
1448636400,6.45335,6.45359,6.44658,6.44764,880
1448640000,6.44774,6.44915,6.44724,6.44877,656
1448643600,6.4488,6.45183,6.44779,6.44891,620
1448647200,6.4488199999999996,6.45111,6.4488199999999996,6.45059,317
1448650800,6.45054,6.45224,6.45036,6.45141,375
1448654400,6.4514,6.45216,6.45071,6.4518,337
1448658000,6.4518,6.45273,6.44951,6.45149,147
1448661600,6.45123,6.45123,6.44941,6.45042,63
1448665200,6.44931,6.45009,6.44755,6.44756,21
1448841600,6.44853,6.45113,6.44805,6.44845,1139
1448845200,6.44852,6.45046,6.44794,6.4485,4141
1448848800,6.44794,6.46079,6.44791,6.45497,1488
1448852400,6.45611,6.45855,6.42719,6.44231,3016
1448856000,6.44233,6.44552,6.43176,6.43246,2114
1448859600,6.43231,6.43266,6.4225200000000005,6.42911,2123
1448863200,6.42921,6.43123,6.42913,6.42991,542
1448866800,6.43018,6.43151,6.43008,6.43049,409
1448870400,6.43021,6.43739,6.42636,6.42688,1887
1448874000,6.42687,6.43233,6.42331,6.43023,1976
1448877600,6.43028,6.43394,6.42349,6.42397,2798
1448881200,6.42381,6.42699,6.41771,6.42616,2427
1448884800,6.42616,6.43239,6.42594,6.43239,943
1448888400,6.43237,6.43469,6.42407,6.42458,2063
1448892000,6.42468,6.42943,6.42458,6.42837,635
1448895600,6.42827,6.43197,6.42631,6.42642,791
1448899200,6.42648,6.42807,6.41902,6.42528,2088
1448902800,6.42528,6.42738,6.42458,6.42495,656
1448906400,6.42506,6.42799,6.42044,6.42219,1954
1448910000,6.42239,6.42369,6.41571,6.4164200000000005,1200
1448913600,6.4164200000000005,6.42327,6.4164200000000005,6.42291,583
1448917200,6.42309,6.42587,6.42259,6.42417,361
1448920800,6.42417,6.42448,6.42311,6.42383,213
1448924400,6.42349,6.42521,6.42349,6.42395,170
1448928000,6.42359,6.42509,6.42359,6.42469,77
1448931600,6.42508,6.42589,6.42465,6.42574,499
1448935200,6.42572,6.4333,6.42514,6.4287,921
1448938800,6.42848,6.44581,6.4256,6.43981,2039
1448942400,6.4398,6.44082,6.43577,6.43769,1424
1448946000,6.43784,6.44095,6.43675,6.4409,759
1448949600,6.44091,6.44394,6.44026,6.44234,749
1448953200,6.44234,6.44324,6.44041,6.44102,502
1448956800,6.44102,6.44402,6.44102,6.44309,1039
1448960400,6.44306,6.44423,6.43662,6.44217,1468
1448964000,6.44223,6.44876,6.44202,6.44475,1468
1448967600,6.44473,6.44667,6.44299,6.4463799999999996,807
1448971200,6.4463799999999996,6.4499,6.44569,6.44831,1265
1448974800,6.44831,6.44924,6.44587,6.44761,1710
1448978400,6.44737,6.448,6.44461,6.44571,2210
1448982000,6.44571,6.44731,6.44312,6.44371,1302
1448985600,6.44381,6.44495,6.44057,6.44392,1014
1448989200,6.4435,6.4462,6.44167,6.44398,2189
1448992800,6.44395,6.44681,6.4437999999999995,6.44681,754
1448996400,6.44659,6.4482,6.44601,6.44671,1638
1449000000,6.44679,6.44771,6.44655,6.4474,265
1449003600,6.44759,6.44759,6.44639,6.4469,398
1449007200,6.44689,6.4469899999999996,6.44464,6.44526,342
1449010800,6.44526,6.44759,6.44489,6.44569,195
1449014400,6.44409,6.44671,6.44409,6.44671,188
1449018000,6.44671,6.44679,6.4439,6.44469,413
1449021600,6.4447,6.44501,6.44131,6.44274,611
1449025200,6.44274,6.4458,6.4401399999999995,6.44369,1786
1449028800,6.4439,6.444,6.43853,6.443,1266
1449032400,6.44291,6.4433,6.43733,6.4379,899
1449036000,6.43774,6.4382,6.43614,6.43695,521
1449039600,6.43751,6.4405,6.43686,6.4405,373
1449043200,6.44027,6.4427,6.43812,6.44078,914
1449046800,6.44072,6.44072,6.43727,6.4379,807
1449050400,6.43789,6.44101,6.43745,6.4406,993
1449054000,6.44036,6.4429,6.44022,6.44181,1181
1449057600,6.44149,6.44261,6.4407499999999995,6.44101,1537
1449061200,6.44091,6.44149,6.4406,6.44111,1797
1449064800,6.441,6.4417,6.44037,6.4409600000000005,1743
1449068400,6.4409600000000005,6.44341,6.43978,6.44302,1100
1449072000,6.44305,6.44351,6.44181,6.44331,1114
1449075600,6.44321,6.44565,6.44231,6.44565,1464
1449079200,6.44531,6.44851,6.44515,6.44851,419
1449082800,6.44841,6.45021,6.44734,6.4501100000000005,267
1449086400,6.44992,6.4501100000000005,6.4469899999999996,6.44724,641
1449090000,6.44751,6.44901,6.4462,6.44733,3912
1449093600,6.44733,6.44831,6.44692,6.44799,2095
1449097200,6.44804,6.44827,6.44427,6.446,6113
1449100800,6.44797,6.44797,6.44504,6.44562,276
1449104400,6.44562,6.44664,6.44481,6.44664,5916
1449108000,6.44671,6.44781,6.44651,6.44731,113
1449111600,6.44731,6.44979,6.44624,6.44701,1293
1449115200,6.4469899999999996,6.44811,6.44519,6.44681,941
1449118800,6.44689,6.44831,6.44539,6.44614,653
1449122400,6.44619,6.44721,6.44619,6.44641,383
1449126000,6.44636,6.44791,6.44631,6.44721,325
1449129600,6.44714,6.44851,6.44541,6.44551,459
1449133200,6.44551,6.44811,6.44261,6.44381,860
1449136800,6.44381,6.44701,6.44379,6.44681,665
1449140400,6.44684,6.44862,6.44571,6.44855,721
1449144000,6.4482800000000005,6.44844,6.44644,6.44809,462
1449147600,6.44925,6.45261,6.44911,6.45178,1293
1449151200,6.45178,6.45429,6.44757,6.44769,1223
1449154800,6.44769,6.44829,6.44121,6.44331,2063
1449158400,6.44329,6.44469,6.44051,6.44278,1267
1449162000,6.44252,6.44286,6.43331,6.43721,1151
1449165600,6.43721,6.43971,6.43251,6.43287,1115
1449169200,6.43287,6.43539,6.43206,6.43331,495
1449172800,6.43331,6.43331,6.42641,6.42689,503
1449176400,6.42731,6.42769,6.42261,6.42289,481
1449180000,6.42282,6.42299,6.41931,6.42056,642
1449183600,6.42057,6.42286,6.41951,6.4206900000000005,339
1449187200,6.42072,6.4218,6.42041,6.42073,43
1449190800,6.42073,6.43295,6.42041,6.43121,2518
1449194400,6.43121,6.43121,6.42251,6.42731,1184
1449198000,6.42731,6.43199,6.42481,6.42891,2531
1449201600,6.42891,6.42941,6.42671,6.42921,761
1449205200,6.42929,6.43231,6.42891,6.43219,598
1449208800,6.43219,6.4322099999999995,6.43001,6.43021,281
1449212400,6.43039,6.43081,6.42744,6.42781,305
1449216000,6.42781,6.42991,6.42769,6.42881,454
1449219600,6.42891,6.43121,6.42871,6.43071,759
1449223200,6.43071,6.45079,6.43071,6.44641,1810
1449226800,6.44641,6.44641,6.44264,6.44364,1087
1449230400,6.44327,6.44621,6.44254,6.44261,527
1449234000,6.44281,6.44301,6.4396,6.44219,1075
1449237600,6.44204,6.44379,6.43884,6.44331,642
1449241200,6.44331,6.44339,6.43571,6.43801,1174
1449244800,6.43801,6.44044,6.43771,6.43829,437
1449248400,6.43801,6.44199,6.43409,6.4418,610
1449252000,6.44151,6.44464,6.44151,6.44361,442
1449255600,6.44349,6.44659,6.44291,6.44541,194
1449259200,6.44596,6.44639,6.44541,6.44581,143
1449262800,6.44581,6.44622,6.44551,6.44619,105
1449266400,6.44619,6.44696,6.44461,6.44662,187
1449270000,6.44663,6.44689,6.4425799999999995,6.44372,105
1449446400,6.44427,6.44427,6.44321,6.44326,19
1449450000,6.44331,6.44514,6.4431899999999995,6.44485,1958
1449453600,6.44491,6.44673,6.44456,6.44574,2670
1449457200,6.44599,6.44791,6.44221,6.44461,1430
1449460800,6.44469,6.45291,6.44461,6.45199,1401
1449464400,6.45171,6.45789,6.45141,6.45481,633
1449468000,6.45467,6.45631,6.45211,6.45594,470
1449471600,6.45601,6.45651,6.45389,6.45491,726
1449475200,6.45501,6.4648900000000005,6.45471,6.46079,1053
1449478800,6.46069,6.46349,6.45964,6.46259,1008
1449482400,6.46259,6.47271,6.46241,6.46811,1907
1449486000,6.46829,6.47102,6.46581,6.47056,1041
1449489600,6.47056,6.47416,6.4696,6.47161,818
1449493200,6.47161,6.47251,6.46759,6.46789,665
1449496800,6.46789,6.46791,6.4661,6.46649,584
1449500400,6.46649,6.46701,6.46574,6.46674,365
1449504000,6.46674,6.46679,6.4636,6.46541,618
1449507600,6.46541,6.46971,6.46514,6.46708,768
1449511200,6.46731,6.47081,6.46681,6.46936,642
1449514800,6.46919,6.47289,6.46784,6.47284,805
1449518400,6.47291,6.47419,6.47141,6.47184,386
1449522000,6.47184,6.47259,6.46881,6.46938,249
1449525600,6.46881,6.47164,6.46801,6.47119,244
1449529200,6.47114,6.47189,6.46991,6.47067,133
1449532800,6.47232,6.47232,6.4707799999999995,6.47122,56
1449536400,6.47134,6.4746,6.47092,6.47344,164
1449540000,6.47336,6.47366,6.47111,6.47243,407
1449543600,6.47263,6.48052,6.47263,6.47732,2523
1449547200,6.47729,6.485,6.47729,6.48467,2144
1449550800,6.48477,6.4928,6.48444,6.48902,1914
1449554400,6.48899,6.4913,6.48471,6.4892,1335
1449558000,6.4898,6.49469,6.48867,6.49275,1425
1449561600,6.49275,6.49276,6.47388,6.48464,3588
1449565200,6.48461,6.48674,6.48052,6.48612,2214
1449568800,6.48612,6.4878,6.48285,6.48744,1509
1449572400,6.48749,6.49121,6.48597,6.49103,1207
1449576000,6.49096,6.49505,6.4902,6.4935,1218
1449579600,6.49357,6.49411,6.48995,6.49176,1020
1449583200,6.49161,6.49342,6.49021,6.49323,672
1449586800,6.49335,6.49827,6.49058,6.49689,1614
1449590400,6.49685,6.49855,6.49121,6.49121,1599
1449594000,6.49121,6.49141,6.48527,6.4875,1817
1449597600,6.4875,6.4916599999999995,6.48516,6.49113,1097
1449601200,6.49122,6.49406,6.49111,6.49289,554
1449604800,6.49252,6.49429,6.49222,6.49402,148
1449608400,6.49396,6.4951,6.48991,6.49016,514
1449612000,6.49079,6.492,6.48799,6.48862,402
1449615600,6.48889,6.48889,6.48677,6.48677,235
1449619200,6.48652,6.48682,6.48569,6.48569,36
1449622800,6.48598,6.48679,6.48594,6.48655,68
1449626400,6.48629,6.49101,6.48629,6.48747,376
1449630000,6.4874,6.4946,6.48574,6.4894,2416
1449633600,6.48926,6.49284,6.48926,6.49284,1664
1449637200,6.4928,6.4928,6.48628,6.48823,1261
1449640800,6.48849,6.48951,6.48776,6.48908,642
1449644400,6.48931,6.4906,6.48885,6.48935,523
1449648000,6.4895,6.49021,6.48528,6.4881,1232
1449651600,6.4882,6.4916,6.48788,6.4916,1028
1449655200,6.49139,6.5006,6.491,6.49939,2074
1449658800,6.49949,6.51194,6.49696,6.5085,2453
1449662400,6.50836,6.52227,6.50686,6.51944,1945
1449666000,6.5197,6.5199,6.51356,6.51442,1072
1449669600,6.51445,6.5147,6.50693,6.50799,1467
1449673200,6.50794,6.5083,6.5043,6.50511,1302
1449676800,6.50499,6.51037,6.50219,6.5091,1706
1449680400,6.50891,6.5107,6.5083,6.51004,765
1449684000,6.51004,6.51817,6.50612,6.51141,2478
1449687600,6.51119,6.51269,6.50289,6.50331,835
1449691200,6.50385,6.5040700000000005,6.49981,6.50182,575
1449694800,6.5018,6.50349,6.49981,6.50029,328
1449698400,6.50049,6.50099,6.49952,6.49986,163
1449702000,6.49987,6.50152,6.49953,6.50152,285
1449705600,6.50382,6.50624,6.49989,6.50109,76
1449709200,6.50109,6.50371,6.50091,6.50253,254
1449712800,6.50261,6.50281,6.49551,6.49617,689
1449716400,6.49631,6.50221,6.48759,6.49939,2952
1449720000,6.49939,6.50891,6.49931,6.50841,1649
1449723600,6.50841,6.51291,6.50514,6.51141,1642
1449727200,6.51149,6.51889,6.51147,6.51889,1247
1449730800,6.51841,6.52101,6.51521,6.51654,1761
1449734400,6.51701,6.51939,6.51271,6.51303,1481
1449738000,6.51285,6.51899,6.50879,6.5130099999999995,2181
1449741600,6.51379,6.52691,6.50899,6.52089,2929
1449745200,6.52089,6.53211,6.51828,6.52941,1850
1449748800,6.52941,6.5430399999999995,6.52441,6.52641,2369
1449752400,6.52624,6.52754,6.5142299999999995,6.52089,2177
1449756000,6.52074,6.52231,6.50051,6.50091,3224
1449759600,6.50089,6.50781,6.50051,6.5065100000000005,2037
1449763200,6.50601,6.50921,6.50014,6.50131,2216
1449766800,6.50121,6.50229,6.48819,6.49399,2151
1449770400,6.49305,6.49871,6.49208,6.49371,1179
1449774000,6.49371,6.49661,6.48975,6.49561,627
1449777600,6.49561,6.4995899999999995,6.49329,6.49671,815
1449781200,6.49671,6.49784,6.49549,6.49731,186
1449784800,6.49749,6.49916,6.48853,6.49321,880
1449788400,6.49321,6.49909,6.49041,6.49737,608
1449792000,6.49727,6.49951,6.49687,6.49859,60
1449795600,6.49917,6.50129,6.49859,6.49985,105
1449799200,6.50035,6.50795,6.49915,6.50755,809
1449802800,6.5077,6.5179,6.50731,6.5109,1521
1449806400,6.51077,6.51852,6.5098,6.5177,1543
1449810000,6.51762,6.5217,6.51631,6.51918,1603
1449813600,6.51918,6.5222,6.51912,6.52024,985
1449817200,6.52045,6.52045,6.51241,6.51404,1281
1449820800,6.51401,6.52127,6.51239,6.52082,1202
1449824400,6.52074,6.52748,6.51612,6.5273,2430
1449828000,6.5273,6.5381599999999995,6.52488,6.53641,2072
1449831600,6.53631,6.53641,6.51431,6.53041,1617
1449835200,6.53041,6.53759,6.52949,6.53501,1223
1449838800,6.53481,6.53501,6.52191,6.5313099999999995,573
1449842400,6.5313099999999995,6.53531,6.52501,6.53531,639
1449846000,6.53531,6.54209,6.52531,6.54181,1438
1449849600,6.54179,6.56139,6.53479,6.53589,3416
1449853200,6.53501,6.53819,6.51259,6.53361,2482
1449856800,6.53339,6.53859,6.51831,6.52469,1322
1449860400,6.52421,6.53919,6.51959,6.51969,665
1449864000,6.51999,6.53186,6.51971,6.52852,351
1449867600,6.52877,6.53157,6.52285,6.52469,862
1449871200,6.52567,6.53882,6.5245999999999995,6.53043,770
1449874800,6.53056,6.53852,6.52842,6.53057,546
1450051200,6.53397,6.53589,6.53211,6.53397,39
1450054800,6.53415,6.54275,6.53222,6.54272,860
1450058400,6.54281,6.5515,6.54181,6.5512,894
1450062000,6.5511800000000004,6.5595,6.54172,6.5472,2478
1450065600,6.54713,6.5519,6.54301,6.5516,1985
1450069200,6.55142,6.55182,6.54637,6.54815,1273
1450072800,6.54839,6.5504999999999995,6.54668,6.54913,779
1450076400,6.5494,6.55092,6.5488800000000005,6.55028,514
1450080000,6.55034,6.55192,6.54654,6.5472,952
1450083600,6.54702,6.5509,6.5412,6.54285,2018
1450087200,6.54288,6.55105,6.54266,6.54876,2012
1450090800,6.54837,6.55659,6.54837,6.55489,1156
1450094400,6.55481,6.55621,6.55239,6.55431,422
1450098000,6.55421,6.55641,6.54729,6.55101,817
1450101600,6.55101,6.55261,6.54779,6.54811,603
1450105200,6.54821,6.54919,6.54799,6.54821,500
1450108800,6.54821,6.55201,6.54801,6.55051,522
1450112400,6.55051,6.55059,6.54821,6.55011,441
1450116000,6.55001,6.55001,6.54771,6.54829,262
1450119600,6.54829,6.55059,6.54721,6.54984,257
1450123200,6.54967,6.55212,6.54772,6.5507100000000005,306
1450126800,6.55093,6.55252,6.54993,6.5519300000000005,374
1450130400,6.55169,6.55605,6.55129,6.55412,293
1450134000,6.5542,6.55572,6.5511800000000004,6.55415,331
1450137600,6.55212,6.55237,6.54912,6.54912,21
1450141200,6.54953,6.5524000000000004,6.54869,6.54869,159
1450144800,6.54884,6.5534,6.54861,6.5499,807
1450148400,6.54986,6.5526,6.54672,6.55018,2031
1450152000,6.5504,6.5516,6.54918,6.55125,1157
1450155600,6.5511800000000004,6.553,6.54782,6.54868,1451
1450159200,6.54843,6.5493,6.54785,6.54906,364
1450162800,6.54931,6.5499,6.5465,6.54661,523
1450166400,6.5465,6.54662,6.53941,6.54171,1542
1450170000,6.54167,6.54221,6.53383,6.5373,1587
1450173600,6.53751,6.54369,6.53737,6.54223,1305
1450177200,6.54223,6.54568,6.53498,6.53642,1190
1450180800,6.53642,6.53746,6.5264,6.53063,935
1450184400,6.53051,6.53504,6.53051,6.53504,418
1450188000,6.53507,6.53751,6.53284,6.5338,763
1450191600,6.53391,6.53727,6.53381,6.53495,584
1450195200,6.53495,6.53641,6.53396,6.53456,1022
1450198800,6.53455,6.53623,6.53157,6.53383,647
1450202400,6.53383,6.53735,6.53171,6.53723,458
1450206000,6.53681,6.54069,6.53681,6.5381599999999995,291
1450209600,6.53814,6.53937,6.53482,6.53535,182
1450213200,6.53537,6.53674,6.53031,6.53236,339
1450216800,6.53234,6.53459,6.53055,6.53425,238
1450220400,6.53366,6.53995,6.53355,6.53829,375
1450224000,6.53852,6.53852,6.53519,6.53581,15
1450227600,6.53574,6.53676,6.53495,6.53526,93
1450231200,6.53541,6.5395,6.5342,6.53852,575
