Time,Open,Close,Tick Volume
1349776800,1.6015899999999998,1.60038,4288
1349780400,1.60032,1.6012499999999998,3423
1349784000,1.60126,1.6013199999999999,3182
1349787600,1.60135,1.60334,3565
1349791200,1.6033300000000001,1.60191,3713
1349794800,1.6019,1.60106,4712
1349798400,1.60104,1.59981,4585
1349802000,1.59982,1.5985399999999998,4792
1349805600,1.59856,1.59971,2880
1349809200,1.59972,1.59862,2855
1349812800,1.59863,1.60047,2459
1349816400,1.6004800000000001,1.5987,2194
1349820000,1.59871,1.6001699999999999,2043
1349823600,1.60018,1.6001699999999999,1575
1349827200,1.60019,1.59965,1693
1349830800,1.59965,1.59937,2036
1349834400,1.59937,1.59924,2218
1349838000,1.59923,1.59981,1661
1349841600,1.59981,1.59832,2457
1349845200,1.5983100000000001,1.59891,1913
1349848800,1.5989,1.59907,1895
1349852400,1.59905,1.59946,2104
1349856000,1.59947,1.59932,2995
1349859600,1.5992899999999999,1.60094,3899
1349863200,1.60095,1.6010499999999999,3476
1349866800,1.60106,1.6000100000000002,3316
1349870400,1.59999,1.60008,2902
1349874000,1.60009,1.60201,3317
1349877600,1.60202,1.60119,3680
1349881200,1.60118,1.60119,3531
1349884800,1.6012,1.60199,4453
1349888400,1.60198,1.60058,3560
1349892000,1.60059,1.60025,2602
1349895600,1.6002399999999999,1.6004,2578
1349899200,1.60041,1.60063,2692
1349902800,1.60065,1.60102,2011
1349906400,1.60103,1.60046,2126
1349910000,1.6004399999999999,1.60007,2363
1349913600,1.60009,1.6005,2411
1349917200,1.60049,1.60045,1549
1349920800,1.60045,1.59948,2523
1349924400,1.59948,1.59952,2261
1349928000,1.59951,1.6006200000000002,1824
1349931600,1.6006200000000002,1.60198,1992
1349935200,1.60202,1.60131,1413
1349938800,1.60135,1.6010900000000001,1686
1349942400,1.60107,1.60066,3157
1349946000,1.60069,1.60148,3673
1349949600,1.60151,1.60206,3178
1349953200,1.60208,1.6020699999999999,2867
1349956800,1.60208,1.6031300000000002,3207
1349960400,1.60312,1.60443,3131
1349964000,1.60442,1.60384,3573
1349967600,1.6038000000000001,1.6047799999999999,3685
1349971200,1.60479,1.6038000000000001,3625
1349974800,1.60382,1.60316,2694
1349978400,1.6031499999999999,1.6042800000000002,2044
1349982000,1.6042999999999998,1.60364,1988
1349985600,1.60362,1.60447,1555
1349989200,1.60446,1.60449,1621
1349992800,1.60446,1.60445,1442
1349996400,1.60443,1.60467,1280
1350000000,1.60466,1.6046200000000002,1259
1350003600,1.60461,1.60438,1136
1350007200,1.60439,1.6044399999999999,1472
1350010800,1.6044399999999999,1.60483,1603
1350014400,1.60483,1.60325,1595
1350018000,1.60324,1.60278,1455
1350021600,1.6028,1.6026500000000001,1218
1350025200,1.60264,1.60307,1384
1350028800,1.6030600000000002,1.6032,2468
1350032400,1.6032199999999999,1.60702,4118
1350036000,1.60703,1.60572,3328
1350039600,1.6056599999999999,1.60397,3127
1350043200,1.60398,1.60626,3027
1350046800,1.60625,1.6067,3166
1350050400,1.60667,1.60935,3730
1350054000,1.6093899999999999,1.60799,3734
1350057600,1.60804,1.60857,3611
1350061200,1.60858,1.6073499999999998,3371
1350064800,1.60734,1.60732,2161
1350068400,1.60731,1.6076899999999998,1918
1350072000,1.60768,1.6072899999999999,1802
1350075600,1.6072899999999999,1.60761,1444
1350079200,1.60761,1.60678,2625
1350082800,1.60673,1.60673,1
1350259200,1.6076899999999998,1.60707,1500
1350262800,1.60705,1.6056,1215
1350266400,1.6056,1.60294,3053
1350270000,1.60294,1.6044800000000001,2409
1350273600,1.60447,1.60413,1920
1350277200,1.60412,1.60396,1571
1350280800,1.60397,1.60382,1515
1350284400,1.6038000000000001,1.60416,1779
1350288000,1.60419,1.60294,2948
1350291600,1.60293,1.60508,4032
1350295200,1.60507,1.6063399999999999,3634
1350298800,1.60632,1.60629,3036
1350302400,1.60628,1.6054,2554
1350306000,1.6053899999999999,1.6059999999999999,2654
1350309600,1.60599,1.6055899999999999,2925
1350313200,1.6055700000000002,1.60483,3166
1350316800,1.6048499999999999,1.6051199999999999,3828
1350320400,1.60511,1.60673,2785
1350324000,1.6067399999999998,1.60669,1950
1350327600,1.60671,1.60684,1746
1350331200,1.6068099999999998,1.6071900000000001,1739
1350334800,1.6071900000000001,1.60696,1671
1350338400,1.60697,1.60696,1331
1350342000,1.60697,1.60716,1369
1350345600,1.60717,1.6070600000000002,1748
